name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Ryan Christie,MID,Bournemouth,0,0,0,17,0,14.6,63,0.02,0.67,0.65,0.79,218,1,0,9,31.6,2025-01-18T12:30:00Z,90,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,22,0,20132,1,4,1,44,1,561,1873,1312,49,FALSE,1,22
Fábio Silva,FWD,Wolves,0,0,0,0,0,0,545,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,22,0,10112,0,1,3,0,0,-51,0,51,50,FALSE,0,22
Kepa Arrizabalaga,GK,Bournemouth,0,0,0,11,0,0,152,0,0,0,0.79,218,1,0,2.5,25.2,2025-01-18T12:30:00Z,90,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,22,3,195507,1,4,1,0,3,-9517,6502,16019,45,FALSE,0,22
Frank Onyeka,MID,Brentford,0,0,0,0,0,0,102,0,0,0,0,212,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,22,0,1493,0,2,0,0,0,-5,0,5,49,TRUE,0,22
Youssef Ramalho Chermiti,FWD,Everton,0,0,0,0,0,0,237,0,0,0,0,214,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,22,0,1749,0,2,3,0,0,-43,108,151,49,TRUE,0,22
Morgan Gibbs-White,MID,Nott'm Forest,0,1,0,25,0,20.8,433,0.08,0.7,0.62,0.49,219,1,0,6.1,23.4,2025-01-19T14:00:00Z,82,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,22,0,510839,1,2,3,17,5,52277,88104,35827,64,TRUE,0,22
Noni Madueke,MID,Chelsea,0,0,0,21,0,17.3,177,0.33,1.52,1.19,0.83,213,1,1,13,35.8,2025-01-20T20:00:00Z,83,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,496058,1,1,3,77,7,-31613,5832,37445,61,TRUE,0,22
Nélson Cabral Semedo,DEF,Wolves,0,0,0,-6,0,6,559,0.02,0.02,0,3.15,213,3,0,2.4,16.4,2025-01-20T20:00:00Z,90,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,22,0,25592,1,1,3,2,0,-977,854,1831,45,FALSE,1,22
Tommy Doyle,MID,Wolves,0,0,0,0,0,0,544,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,22,0,4277,0,1,3,0,0,-72,40,112,48,FALSE,0,22
Tom Heaton,GK,Man Utd,0,0,0,0,0,0,374,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,22,0,24908,0,3,1,0,0,1147,1526,379,39,TRUE,0,22
Lucas Bergvall,MID,Spurs,0,0,0,14,0,6.3,481,0.04,0.08,0.04,1.95,214,3,0,1.7,9.6,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,22,0,107707,1,2,3,1,1,6730,12003,5273,44,FALSE,1,22
Lesley Ugochukwu,MID,Southampton,0,1,0,11,0,12.7,188,0.02,0.05,0.03,1.67,219,0,0,3.7,21.6,2025-01-19T14:00:00Z,45,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,22,0,27688,0,2,3,3,3,1342,2211,869,44,FALSE,1,22
Evan Ferguson,FWD,Brighton,0,0,0,0,0,0,123,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,25491,0,3,1,0,0,-989,66,1055,55,FALSE,0,22
Christian Eriksen,MID,Man Utd,0,0,0,0,0,0,370,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,22,0,19442,0,3,1,0,0,-153,181,334,53,TRUE,0,22
Tyrique George,MID,Chelsea,0,0,0,-1,0,1.5,696,0,0,0,0.03,213,0,0,0.1,0,2025-01-20T20:00:00Z,6,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,488,0,1,3,0,0,29,82,53,45,TRUE,1,22
Danny Ings,FWD,West Ham,0,0,0,3,0,0.6,523,0,0.03,0.03,1.03,220,1,0,1.2,2.2,2025-01-18T15:00:00Z,34,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,22,0,155134,0,2,0,9,1,1755,8738,6983,50,TRUE,0,22
Jean-Ricner Bellegarde,MID,Wolves,0,0,0,2,0,0.8,535,0.02,0.02,0,0.08,213,0,0,0.2,1.4,2025-01-20T20:00:00Z,16,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,22,0,5996,0,1,3,0,1,-154,29,183,49,FALSE,0,22
Tim Ream,DEF,Fulham,0,0,0,0,0,0,253,0,0,0,0,216,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,22,0,579,0,2,0,0,0,-6,0,6,45,FALSE,0,22
Benoît Badiashile,DEF,Chelsea,0,0,0,0,0,0,153,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,9810,0,1,3,0,0,-206,15,221,43,TRUE,0,22
Radu Drăgușin,DEF,Spurs,0,0,0,-2,0,0.1,486,0,0,0,1.64,214,3,0,1.3,12.8,2025-01-19T14:00:00Z,45,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,22,0,32773,1,2,3,0,0,381,2244,1863,43,FALSE,0,22
Jack Stephens,DEF,Southampton,0,0,0,0,0,0,472,0,0,0,0,219,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,22,0,48918,0,2,3,0,0,-2227,50,2277,40,FALSE,0,22
Mateo Kovačić,MID,Man City,0,1,2,51,1,44.9,354,0.66,0.76,0.1,0.57,215,0,1,12.1,65.4,2025-01-19T16:30:00Z,71,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,22,0,130173,1,6,0,11,13,-1889,1559,3448,54,FALSE,0,22
Nicolás Domínguez,MID,Nott'm Forest,0,0,0,19,0,14.5,431,0.51,0.52,0.01,0.49,219,1,0,3.2,16.4,2025-01-19T14:00:00Z,82,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,22,0,3858,1,2,3,1,2,-10,192,202,48,TRUE,0,22
Ben Doak,MID,Liverpool,0,0,0,0,0,0,318,0,0,0,0,212,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,22,0,1752,0,2,0,0,0,-11,0,11,45,FALSE,0,22
Phil Foden,MID,Man City,0,1,3,59,1,26.8,348,0.06,0.85,0.79,0.57,215,0,2,17.7,87.2,2025-01-19T16:30:00Z,62,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,22,0,735302,1,6,0,63,19,136999,149427,12428,92,FALSE,0,22
Mason Mount,MID,Man Utd,0,0,0,0,0,0,382,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,22,0,11271,0,3,1,0,0,-70,25,95,63,TRUE,0,22
Gabriel Martinelli Silva,MID,Arsenal,0,0,0,23,0,5.1,9,0.14,0.61,0.47,0.96,211,2,1,12.2,33.2,2025-01-18T17:30:00Z,81,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,22,0,404192,1,2,2,84,7,-84850,9429,94279,67,TRUE,0,22
Yasin Ayari,MID,Brighton,0,0,0,12,0,6.1,600,0.02,0.02,0,1.48,217,1,0,1.8,11.6,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,3576,1,3,1,0,2,-62,72,134,50,FALSE,0,22
Callum Olusesi,MID,Spurs,0,0,0,0,0,0,683,0,0,0,0,214,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,22,0,685,0,2,3,0,0,-16,22,38,45,FALSE,0,22
Mikel Merino,MID,Arsenal,0,0,0,18,0,15.7,633,0.04,0.22,0.18,1.04,211,2,0,5.8,13,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,22,0,8072,1,2,2,29,2,-595,285,880,60,TRUE,0,22
Jamaldeen Jimoh,MID,Aston Villa,0,0,0,0,0,0,710,0,0,0,0,211,0,0,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,22,0,109,0,2,2,0,0,11,24,13,45,FALSE,0,22
Facundo Buonanotte,MID,Leicester,0,0,0,1,0,4.1,117,0.06,0.06,0,0.41,216,0,0,0.5,1.2,2025-01-18T15:00:00Z,19,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,22,0,73811,0,2,0,0,1,-3746,3132,6878,48,TRUE,0,22
Caoimhin Kelleher,GK,Liverpool,0,0,0,0,0,0,325,0,0,0,0,212,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,22,0,170740,0,2,0,0,0,-11797,2278,14075,41,FALSE,0,22
Odeluga Offiah,DEF,Brighton,0,0,0,0,0,0,139,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,6361,0,3,1,0,0,-53,0,53,40,FALSE,0,22
Lino da Cruz Sousa,DEF,Aston Villa,0,0,0,0,0,0,56,0,0,0,0,211,0,0,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,22,0,5955,0,2,2,0,0,-65,0,65,40,FALSE,0,22
Amario Cozier-Duberry,MID,Brighton,0,0,0,0,0,0,118,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,2851,0,3,1,0,0,-29,0,29,45,FALSE,0,22
Emerson Leite de Souza Junior,DEF,Spurs,0,0,0,0,0,0,487,0,0,0,0,214,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,22,0,970,0,2,3,0,0,-1,0,1,45,FALSE,0,22
Kai Havertz,FWD,Arsenal,0,0,1,27,0,17.4,4,0.03,0.23,0.2,1.04,211,2,1,7.4,32.2,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,22,0,876123,1,2,2,24,7,-54128,12760,66888,78,TRUE,0,22
Scott Carson,GK,Man City,0,0,0,0,0,0,344,0,0,0,0,215,0,0,0,0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,22,0,20783,0,6,0,0,0,-292,133,425,40,FALSE,0,22
Ethan Brierley,MID,Brentford,0,0,0,0,0,0,87,0,0,0,0,212,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,22,0,8890,0,2,0,0,0,-239,213,452,44,TRUE,0,22
Andrey Nascimento dos Santos,MID,Chelsea,0,0,0,0,0,0,150,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,307,0,1,3,0,0,-5,0,5,45,TRUE,0,22
Rico Henry,DEF,Brentford,0,0,0,0,0,0,92,0,0,0,0,212,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,22,0,3202,0,2,0,0,0,199,293,94,43,TRUE,0,22
Mateusz Lis,GK,Southampton,0,0,0,0,0,0,465,0,0,0,0,219,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,22,0,8692,0,2,3,0,0,-131,0,131,40,FALSE,0,22
Yoane Wissa,FWD,Brentford,0,0,0,10,0,32.3,110,0.17,0.47,0.3,3.43,212,2,0,9.5,33,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,22,0,1098018,1,2,0,30,2,29064,114276,85212,62,TRUE,0,22
Daniel Iversen,GK,Leicester,0,0,0,0,0,0,294,0,0,0,0,216,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,22,0,100017,0,2,0,0,0,-1007,1212,2219,39,TRUE,0,22
Mads Hermansen,GK,Leicester,0,0,0,0,0,0,293,0,0,0,0,216,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,22,0,49234,0,2,0,0,0,-2410,345,2755,45,TRUE,0,22
Rob Holding,DEF,Crystal Palace,0,0,0,0,0,0,202,0,0,0,0,220,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,22,0,8242,0,2,0,0,0,9,126,117,42,FALSE,0,22
Ismaïla Sarr,MID,Crystal Palace,0,0,0,6,1,3.7,585,0.01,0.01,0,0.13,220,0,0,1.1,1.4,2025-01-18T15:00:00Z,67,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,22,0,464815,1,2,0,6,3,-89542,11187,100729,59,FALSE,0,22
Jarrod Bowen,MID,West Ham,0,0,0,0,0,0,514,0,0,0,0,220,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,22,0,323847,0,2,0,0,0,-27567,189,27756,73,TRUE,0,22
Mark O’Mahony,FWD,Brighton,0,0,0,0,0,0,138,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,23683,0,3,1,0,0,-290,0,290,45,FALSE,0,22
Ryan Sessegnon,DEF,Fulham,0,0,0,0,0,0,579,0,0,0,0,216,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,22,0,11834,0,2,0,0,0,-143,110,253,42,FALSE,0,22
Josh Dasilva,MID,Brentford,0,0,0,0,0,0,90,0,0,0,0,212,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,22,0,462,0,2,0,0,0,8,17,9,48,TRUE,0,22
Jadon Sancho,MID,Chelsea,0,0,0,4,0,12.3,386,0.08,0.08,0,0.22,213,0,0,2.4,4,2025-01-20T20:00:00Z,28,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,143848,0,1,3,8,1,-7052,7181,14233,62,TRUE,0,22
Sam Johnstone,GK,Wolves,0,0,0,0,0,0,204,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,22,0,35647,0,1,3,0,0,-909,212,1121,42,FALSE,0,22
Jonny Evans,DEF,Man Utd,0,0,0,0,0,0,371,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,22,0,10181,0,3,1,0,0,-311,10,321,44,TRUE,0,22
Mohamed Salah,MID,Liverpool,0,0,0,16,1,74.4,328,0.43,0.61,0.18,0.72,212,0,0,15,18.6,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,22,0,7862996,1,2,0,57,3,5319,38035,32716,137,FALSE,0,22
Federico Chiesa,MID,Liverpool,0,0,0,2,0,0.8,636,0.01,0.01,0,0,212,0,0,0.1,0.4,2025-01-18T15:00:00Z,3,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,22,0,16144,0,2,0,0,1,34,378,344,68,FALSE,0,22
Timothy Castagne,DEF,Fulham,0,0,0,31,1,13.8,244,0.01,0.01,0,0.47,216,0,0,3.7,21.4,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,22,0,207382,1,2,0,2,6,-2995,8321,11316,42,FALSE,0,22
Tariq Lamptey,DEF,Brighton,0,0,0,3,0,0,131,0,0,0,0.07,217,0,0,0.5,5.4,2025-01-19T14:00:00Z,6,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,40092,0,3,1,0,1,-4206,416,4622,44,FALSE,0,22
Ola Aina,DEF,Nott'm Forest,0,1,0,23,0,17,422,0.1,0.1,0,0.89,219,2,0,5.3,34,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,22,0,3118866,1,2,3,2,4,300200,330837,30637,53,TRUE,0,22
Taiwo Awoniyi,FWD,Nott'm Forest,0,0,0,4,0,1.3,424,0,0,0,0.4,219,1,0,0.4,2.2,2025-01-19T14:00:00Z,7,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,22,0,36748,0,2,3,0,1,682,2478,1796,55,TRUE,0,22
Leandro Trossard,MID,Arsenal,0,2,3,37,0,46.1,23,0.43,0.63,0.2,1.04,211,2,0,13.7,48.2,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,22,0,198615,1,2,2,43,10,11995,19303,7308,68,TRUE,1,22
Jacob Greaves,DEF,Ipswich,0,0,0,0,0,0,270,0,0,0,0,215,0,0,0,0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,22,0,480396,0,6,0,0,0,11687,25614,13927,39,TRUE,0,22
Issa Kaboré,DEF,Man City,0,0,0,0,0,0,626,0,0,0,0,215,0,0,0,0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,22,0,532,0,6,0,0,0,-4,0,4,45,FALSE,0,22
Alfie Whiteman,GK,Spurs,0,0,0,0,0,0,510,0,0,0,0,214,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,22,0,135234,0,2,3,0,0,-1460,136,1596,40,FALSE,0,22
Séamus Coleman,DEF,Everton,0,0,0,0,0,0,221,0,0,0,0,214,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,22,0,3789,0,2,3,0,0,-69,76,145,43,TRUE,0,22
Fabian Schär,DEF,Newcastle,0,0,0,-1,0,0.1,415,0,0.04,0.04,1.09,218,2,0,2.9,11.6,2025-01-18T12:30:00Z,45,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,22,0,189945,0,4,1,17,0,-26079,3725,29804,54,TRUE,0,22
Nicolas Jackson,FWD,Chelsea,0,0,0,2,0,23.6,180,0,0.19,0.19,0.86,213,1,0,7.8,9,2025-01-20T20:00:00Z,90,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,2040196,1,1,3,45,2,-238197,44379,282576,80,TRUE,0,22
Joe White,MID,Newcastle,0,0,0,0,0,0,419,0,0,0,0,218,0,0,0,0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,22,0,14529,0,4,1,0,0,-129,0,129,45,TRUE,0,22
Jamie Vardy,FWD,Leicester,0,0,0,9,0,11.3,306,0,0.02,0.02,2.19,216,2,0,4.4,7.4,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,22,0,682653,1,2,0,25,2,-28460,18327,46787,55,TRUE,0,22
Miguel Almirón Rejala,MID,Newcastle,0,0,0,0,0,0,391,0,0,0,0,218,0,0,0,0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,22,0,39147,0,4,1,0,0,-394,364,758,54,TRUE,0,22
James Garner,MID,Everton,0,0,0,0,0,0,223,0,0,0,0,214,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,22,0,1420,0,2,3,0,0,-7,10,17,49,TRUE,0,22
Marcus Tavernier,MID,Bournemouth,0,0,0,0,0,0,83,0,0,0,0,218,0,0,0,0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,22,0,18755,0,4,1,0,0,-456,41,497,54,FALSE,0,22
Lewis Dobbin,MID,Aston Villa,0,0,0,0,0,0,37,0,0,0,0,211,0,0,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,22,0,200,0,2,2,0,0,0,0,0,50,FALSE,0,22
Viljami Sinisalo,GK,Aston Villa,0,0,0,0,0,0,55,0,0,0,0,211,0,0,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,22,0,79,0,2,2,0,0,-1,0,1,40,FALSE,0,22
Omari Kellyman,MID,Chelsea,0,0,0,0,0,0,173,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,2574,0,1,3,0,0,-26,24,50,44,TRUE,0,22
Jayce Fitzgerald,MID,Man Utd,0,0,0,0,0,0,673,0,0,0,0,217,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,22,0,494,0,3,1,0,0,2,22,20,45,TRUE,0,22
Daniel Castelo Podence,MID,Wolves,0,0,0,0,0,0,562,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,22,0,2307,0,1,3,0,0,-9,0,9,55,FALSE,0,22
Martial Godo,MID,Fulham,0,0,0,0,0,0,605,0,0,0,0,216,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,22,0,3818,0,2,0,0,0,-26,209,235,44,FALSE,0,22
Harrison Reed,MID,Fulham,0,0,0,0,0,0,254,0,0,0,0,216,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,22,0,2847,0,2,0,0,0,16,62,46,47,FALSE,0,22
Guido Rodríguez,MID,West Ham,0,0,0,8,0,0.5,588,0,0,0,0.15,220,0,0,1,9.6,2025-01-18T15:00:00Z,45,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,22,0,7095,1,2,0,0,1,-29,116,145,48,TRUE,0,22
Will Alves,MID,Leicester,0,0,0,0,0,0,606,0,0,0,0,216,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,22,0,9088,0,2,0,0,0,-124,63,187,45,TRUE,0,22
Carlos Baleba,MID,Brighton,0,0,0,-1,0,12,115,0.01,0.03,0.02,1.48,217,1,0,1.3,0,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,18500,1,3,1,1,1,-764,523,1287,50,FALSE,1,22
James Hill,DEF,Bournemouth,0,0,0,0,0,0,68,0,0,0,0,218,0,0,0,0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,22,0,88610,0,4,1,0,0,-4585,4969,9554,39,FALSE,0,22
David Datro Fofana,FWD,Chelsea,0,0,0,0,0,0,164,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,6540,0,1,3,0,0,-24,0,24,54,TRUE,0,22
Ryan Fraser,MID,Southampton,0,0,0,0,0,0,397,0,0,0,0,219,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,22,0,2727,0,2,3,0,0,-15,33,48,48,FALSE,0,22
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0,0,0,0,0,0,151,0,0,0,0,213,0,0,0,0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,22,0,12693,0,1,3,0,0,-145,0,145,45,TRUE,0,22
Nathan Patterson,DEF,Everton,0,0,0,5,0,0.7,234,0,0,0,0.41,214,1,0,0.6,5.2,2025-01-19T14:00:00Z,9,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,22,0,2277,0,2,3,0,1,-27,48,75,44,TRUE,0,22
Robin Olsen,GK,Aston Villa,0,0,0,0,0,0,51,0,0,0,0,211,0,0,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,22,0,13918,0,2,2,0,0,-300,198,498,45,FALSE,0,22
Malachi Hardy,DEF,Spurs,0,0,0,0,0,0,684,0,0,0,0,214,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,22,0,2490,0,2,3,0,0,4,91,87,40,FALSE,0,22
Mathias Jensen,MID,Brentford,0,0,0,3,0,0.1,95,0,0,0,0.87,212,2,0,0,0,2025-01-18T15:00:00Z,9,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,22,0,6539,0,2,0,0,1,35,136,101,53,TRUE,0,22
Bart Verbruggen,GK,Brighton,0,0,0,4,0,0,146,0,0,0,1.48,217,1,0,0.4,3.6,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,22,0,330376,1,3,1,0,2,-9809,10108,19917,45,FALSE,0,22
Dango Ouattara,MID,Bournemouth,0,1,0,18,0,15.6,74,0.11,0.47,0.36,0.79,218,1,0,7.1,24.2,2025-01-18T12:30:00Z,90,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,22,0,18904,1,4,1,31,4,-1606,1858,3464,50,FALSE,1,22
Emmanuel Agbadou,DEF,Wolves,0,0,0,3,0,1,720,0,0,0,3.15,213,3,0,2.3,22.2,2025-01-20T20:00:00Z,90,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,22,0,825,1,1,3,0,1,600,677,77,40,FALSE,0,22
Emmanuel Dennis,FWD,Nott'm Forest,0,0,0,0,0,0,430,0,0,0,0,219,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,22,0,28214,0,2,3,0,0,-858,552,1410,49,TRUE,0,22
Yehor Yarmoliuk,MID,Brentford,0,0,0,8,0,1.3,111,0.01,0.08,0.07,3.43,212,2,0,1.3,8.4,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,22,0,332129,1,2,0,3,2,-14836,4683,19519,44,TRUE,0,22
Julián Álvarez,FWD,Man City,0,0,0,0,0,0,352,0,0,0,0,215,0,0,0,0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,22,0,10011,0,6,0,0,0,-41,0,41,70,FALSE,0,22
Tyler Dibling,MID,Southampton,0,0,0,0,0,0,608,0,0,0,0,219,0,0,0,0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,22,0,270986,0,2,3,0,0,-11466,12058,23524,45,FALSE,0,22
Paul Onuachu,FWD,Southampton,0,0,0,29,0,2.4,470,0.01,0.23,0.22,0.9,219,0,1,9.4,35,2025-01-19T14:00:00Z,32,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,22,0,24738,0,2,3,57,5,262,2012,1750,49,FALSE,0,22
Bobby Clark,MID,Liverpool,0,0,0,0,0,0,315,0,0,0,0,212,0,0,0,0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,22,0,1454,0,2,0,0,0,-9,0,9,45,FALSE,0,22
